케이블관리번호,법정동코드,시도명,시군구명,읍면동명,리명,케이블매설위치코드명,케이블코어수,접속코어수,사용코어수,케이블용도코드명,준공거리M,지도거리M,공간위치G,중계기회선수,중요선로
48330CA012762,4833032024,경남,양산시,원동면,영포리,가공,12,6,3,기타,209.52,203.83,"LINESTRING (128.934484719357 35.4189229288837, 128.93439758016515 35.41934826499906, 128.93436148335778 35.41979723383923, 128.93421275437333 35.42026106436001, 128.9339700192808 35.42069404193577)",3,
48330CA008636,4833010300,경남,양산시,중부동,#,지중,144,125,101,기타,230,220.38,"LINESTRING (129.03516172283148 35.340695871427215, 129.03540352418 35.3402229122597, 129.035687625446 35.3397296109046, 129.035702428411 35.3397121463087, 129.03600589876 35.3391774177226, 129.036081392867 35.33902616601, 129.036248072388 35.3390055112537)",92,O
48330CA007790,4833011700,경남,양산시,소주동,#,가공,24,23,5,기타,365,353,"LINESTRING (129.1523343278966 35.420271358560406, 129.15250345698 35.4201968927037, 129.15286899038614 35.42001752072519, 129.15339896979862 35.41976205426683, 129.15378578839 35.4195869214495, 129.15422625426 35.419377173505, 129.154644397949 35.4191862521453, 129.154691334868 35.4191617961907, 129.154856245044 35.4190723800579, 129.154999228565 35.4190132579743, 129.155062416559 35.4189843757263, 129.155314563772 35.4188580734818, 129.15569107794047 35.41866905520887)",5,
48330CA009882,4833032025,경남,양산시,원동면,대리,가공,24,23,19,기타,891,889,"LINESTRING (128.97180311425066 35.46636798325089, 128.97179885379052 35.46637986840419, 128.97194881879565 35.46680417506781, 128.97209056732405 35.467188513185164, 128.97227434927657 35.46762106106589, 128.9724315839387 35.46790074435998, 128.9726625386059 35.468313637249395, 128.9729587965643 35.46883716172194, 128.97334599851322 35.46929561949678, 128.97373553270066 35.46969290935139, 128.9740545397806 35.470028089987665, 128.97450191338385 35.470471017309045, 128.97482452387587 35.470786288926966, 128.97523874611292 35.47117679184929, 128.97558746646575 35.471459905238156, 128.97585041638797 35.47164799251505, 128.9761659434696 35.471857834532535, 128.97682097070572 35.4722910642062, 128.97706258937149 35.47246824477454, 128.97728042353506 35.47262786162221, 128.97740883956988 35.472719846850076)",5,
48330CA007061,4833031026,경남,양산시,동면,석산리,가공,12,2,2,기타,27,20.25,"LINESTRING (129.030912179182 35.3250940818302, 129.030872544498 35.3250760904611, 129.030726093201 35.3249941874641)",7,
48330CA007537,4833031028,경남,양산시,동면,가산리,가공,72,66,30,기타,125,123,"LINESTRING (129.01499070994447 35.28853946590637, 129.01478846089688 35.28792961881116, 129.01488164811678 35.28745356426848)",8,
48330CA009808,4833011700,경남,양산시,소주동,#,가공,12,1,1,기타,309,283,"LINESTRING (129.15938735497667 35.40786386612234, 129.15963072583224 35.40827016689638, 129.15987134733373 35.40858423610747, 129.16012652954495 35.40884471549501, 129.16027840996696 35.40900983811067, 129.16035180052273 35.409349730500956, 129.16037918698365 35.409829151614865, 129.16040820601708 35.41018683997171)",2,
48330CA010469,4833031026,경남,양산시,동면,석산리,가공,12,10,10,기타,10,5.34,"LINESTRING (129.033114081843 35.3272943213978, 129.033068035356 35.3273241206104)",,
48330CA011441,4833025324,경남,양산시,물금읍,범어리,지중,12,1,0,기타,140,237,"LINESTRING (129.019520976381 35.3379949869867, 129.02043170365258 35.337204938625106, 129.02018301910692 35.337434097675654, 129.020317908059 35.3375151330848, 129.020633057908 35.3373928225687, 129.020417251355 35.3375575050657, 129.020469692248 35.3376260152771)",,
48330CA007661,4833032025,경남,양산시,원동면,대리,가공,24,23,19,기타,520,517,"LINESTRING (128.97740883956988 35.472719846850076, 128.97776185133057 35.47305725836205, 128.97806717915626 35.473349066219825, 128.97848563851355 35.47372485500031, 128.9786370247383 35.473866688465606, 128.97878979915473 35.47393384307778, 128.97909796601647 35.474192226979426, 128.97923160429684 35.47432399363172, 128.97945801720329 35.47457534910994, 128.9802013224345 35.47490171747461, 128.9807640104944 35.475285941827146, 128.98121359804117 35.475517368657556, 128.98155398445726 35.47581338568419, 128.9815746997265 35.475816089620736)",4,
48330CA010167,4833011900,경남,양산시,평산동,#,가공,8,6,6,기타,98,114.91,"LINESTRING (129.14742367177192 35.37995501743297, 129.147426070362 35.3799985328538, 129.147041829262 35.3801341592288, 129.147391622623 35.3803643395072, 129.147051609724 35.3804085471793)",7,
48330CA006781,4833011000,경남,양산시,교동,#,가공,12,6,5,기타,76,42,"LINESTRING (129.021300400675 35.3460148571806, 129.02127565244857 35.346031352465815, 129.021018836908 35.34613530914248, 129.021097602768 35.3462361892297)",7,
48330CA006858,4833010600,경남,양산시,신기동,#,가공,12,7,7,기타,150,23,"LINESTRING (129.0468907045526 35.35142264837385, 129.046993086251 35.3516172666857)",4,
48330CA006916,4833011600,경남,양산시,주남동,#,가공,24,18,16,기타,215,211.55,"LINESTRING (129.15647339791963 35.422110518053444, 129.156765891521 35.4218967778556, 129.157191320845 35.4216571219468, 129.157396785823 35.4215474080199, 129.157684930407 35.4214286479394, 129.157941545819 35.4212269554936, 129.15833534083845 35.4209785082999)",7,
48330CA029910,4833031024,경남,양산시,동면,사송리,지중,48,6,6,#,100,92,"LINESTRING (129.07377507935857 35.314421957155915, 129.07378918071942 35.31442156429149, 129.07375142267867 35.31442584760678, 129.07362654450236 35.31475767810309, 129.0735109473067 35.31482342054996, 129.0734080037191 35.31469064983646, 129.07323089840187 35.31477522418563)",4,
48330CA007264,4833011900,경남,양산시,평산동,#,가공,24,11,11,기타,620,621,"LINESTRING (129.15336994604186 35.38044683091242, 129.15335778013417 35.38044911046938, 129.153107632716 35.3804317926217, 129.152798477297 35.3804398573075, 129.152599902602 35.3804440351894, 129.152317236302 35.3804516265038, 129.152027046577 35.3804606279476, 129.151968039269 35.380498704573, 129.1520170337 35.3809932668188, 129.152044216601 35.3814589805447, 129.15181763375017 35.381511908801315, 129.151732057578 35.381559531372, 129.151462604964 35.381568800421, 129.151302210427 35.3815754878713, 129.151033563847 35.3815828265095, 129.150734222076 35.3815995844699, 129.15054380924292 35.381784666285434, 129.150349845075 35.3820716697506, 129.15021107884 35.38232269544747, 129.14995728220347 35.38267767056715, 129.14975411382136 35.38291724670501, 129.149471809085 35.3831631586667, 129.14908834764395 35.38338641666231, 129.1490320732828 35.38329639473079)",17,
48330CA006982,4833031024,경남,양산시,동면,사송리,가공,12,5,2,기타,204,203,"LINESTRING (129.08124965329966 35.29971418424912, 129.0810972777894 35.300042929426354, 129.08077700104593 35.30047311690676, 129.08034389194898 35.30085356984081, 129.08029472122 35.3012419779185, 129.080223083468 35.3012530172098)",4,
48330CA007024,4833034026,경남,양산시,하북면,백록리,가공,12,4,0,기타,416,357,"LINESTRING (129.080095185708 35.4607226983344, 129.08010025045053 35.460742063231955, 129.08023420609007 35.46102373790501, 129.08047909029327 35.46134283956055, 129.08068575189063 35.46173231239693, 129.080998440647 35.4620487245965, 129.08127040842248 35.46249393898501, 129.08084813150788 35.46273376712427, 129.08057709275684 35.46282279439871, 129.0801967509144 35.46293779405606, 129.08034735505 35.4630962808795)",,
48330CA007782,4833011600,경남,양산시,주남동,#,가공,24,20,17,기타,475,428,"LINESTRING (129.15647339791963 35.422110518053444, 129.156197695392 35.422190582413, 129.15575349262383 35.42231781935747, 129.1553078690243 35.42244056874527, 129.15512172864666 35.42224196083995, 129.15456577142635 35.42218703559342, 129.1541783627995 35.422182391949484, 129.1537890684222 35.4221430203269, 129.153608234013 35.422116667545, 129.153436071449 35.4221274226032, 129.153056446046 35.4221481840105, 129.15280363992997 35.422192858510684, 129.15265196495 35.42221521982266, 129.15251856824577 35.422256207117215, 129.152375969591 35.4221423414796, 129.152035817634 35.4222046339552)",30,
48330CA007075,4833011900,경남,양산시,평산동,#,가공,12,7,5,기타,59.86,52.36,"LINESTRING (129.1490320732828 35.38329639473079, 129.14903766649806 35.38331343398055, 129.1490829691313 35.3833917384193, 129.1490461487362 35.38374513126801, 129.1490487788516 35.38375793590088)",,
48330CA019435,4833032028,경남,양산시,원동면,화제리,가공,48,8,4,#,137,127.55,"LINESTRING (128.97733317003198 35.35273558588343, 128.97758411376884 35.35313562780811, 128.977756935566 35.3533463840026, 128.97800816527874 35.353742041512604)",5,
48330CA007065,4833010700,경남,양산시,북정동,#,가공,72,66,60,기타,1082,976,"LINESTRING (129.0444075542186 35.360295547676834, 129.044168939951 35.36054780008717, 129.04375136584852 35.3608031838746, 129.04334258107642 35.360933218684394, 129.04299401529173 35.36101972844649, 129.04278240954204 35.36107398970509, 129.0426598437292 35.36115782393188, 129.042724379673 35.3613844372584, 129.042821483066 35.3615971282157, 129.042909513997 35.3618098823724, 129.042993131846 35.3620023413435, 129.043025247472 35.3620920199324, 129.04312430347 35.362324506523, 129.043264617795 35.3626601267558, 129.0433773324202 35.36292597373228, 129.043451712535 35.3631342988826, 129.043564134789 35.3634217194505, 129.04370260656546 35.363751836362056, 129.043820459795 35.3640356854658, 129.043946894822 35.3643208856198, 129.044056761426 35.3645823909812, 129.044170335494 35.364868529523, 129.044312254201 35.3651774421863, 129.044395075467 35.365395600942, 129.044526924791 35.3657045935821, 129.044617455072 35.3659153210208, 129.044658879534 35.3660968657759, 129.04473916549227 35.36643628657735, 129.0447252511 35.3665801991585, 129.044760254591 35.3668165623571, 129.0447862796 35.3670063894051, 129.044825941959 35.3673266762476, 129.044883043393 35.3676295428595, 129.044933342189 35.3679397351039)",33,
48330CA009948,4833025321,경남,양산시,물금읍,물금리,지중,12,6,5,기타,515,486.04,"LINESTRING (128.992417014326 35.3084870410613, 128.992412876088 35.3084499777383, 128.992092351601 35.3081075926599, 128.991005741625 35.307081443878, 128.990973051455 35.3070468695324, 128.990956127844 35.3070524957771, 128.990962499669 35.3070381172493, 128.99020334376 35.3063025601079, 128.990158529085 35.306256904802, 128.989563990963 35.3056634315607, 128.989039963909 35.3052274216246, 128.98895779106252 35.30518987771975)",4,
48330CA007215,4833025321,경남,양산시,물금읍,물금리,가공,12,4,2,기타,460,155.55,"LINESTRING (128.98747371817112 35.31153678785157, 128.987397219935 35.3113397962841, 128.9872374192476 35.31118693666154, 128.9870597057172 35.31097287732737, 128.986770852428 35.3106925647186, 128.98714870030017 35.3104935258835)",,
48330CA010352,4833011200,경남,양산시,어곡동,#,가공,24,5,2,기타,228,238,"LINESTRING (129.01421566478916 35.39186612622079, 129.01418906547454 35.39187885642416, 129.0139708681342 35.391636474241054, 129.01421566478916 35.39186612622079, 129.0139268668898 35.39226606433923, 129.01373679111032 35.39250258912503, 129.01346461501748 35.392818111704166, 129.01319853111465 35.393096289737116, 129.01320206388868 35.393119630237834)",,
48330CA008320,4833032023,경남,양산시,원동면,내포리,가공,12,12,11,기타,121,123.7,"LINESTRING (128.928044039699 35.3997097639792, 128.928747992454 35.4000171964794, 128.929223635643 35.4002644047264)",10,
48330CA010019,4833010600,경남,양산시,신기동,#,지중,144,138,132,기타,261,240,"LINESTRING (129.041594105216 35.3524499035289, 129.0416059567584 35.35255644551497, 129.04208733872187 35.3538998598806, 129.0423455613403 35.35401475609678, 129.041943664756 35.3542683336286)",132,O
48330CA010063,4833011300,경남,양산시,용당동,#,가공,48,27,24,기타,10,1.31,"LINESTRING (129.17859611850164 35.43118597192254, 129.17858385562266 35.43119219973748)",27,
48330CA010176,4833032028,경남,양산시,원동면,화제리,가공,12,5,4,기타,296,304.08,"LINESTRING (128.975216549979 35.3469413911202, 128.97493748315 35.3470881828712, 128.97517375462 35.3471105714949, 128.97539472004 35.3473507853369, 128.975556659791 35.3476521263661, 128.975587092713 35.3478534078054, 128.975610553332 35.3480067619352, 128.975651488982 35.3482938866667, 128.975609369911 35.3484371292387, 128.975658704499 35.3487267138801, 128.97552643514132 35.34927406322748)",5,
48330CA007794,4833011500,경남,양산시,명동,#,가공,12,6,4,기타,1,1.71,"LINESTRING (129.16323306594805 35.40659498212571, 129.16323274428953 35.406579609176866)",2,
48330CA010535,4833025324,경남,양산시,물금읍,범어리,지중,12,12,12,기타,760,754,"LINESTRING (129.013550828712 35.3296019693729, 129.01361302401 35.3296189596208, 129.01430369994182 35.328972670003424, 129.01453121191471 35.328783866651065, 129.01479223275444 35.32854843647477, 129.016127757526 35.3274505156855, 129.01615806038632 35.32743926188242, 129.01643788874497 35.32720810026168, 129.016443885579 35.3271563146129, 129.016650981241 35.327244957882, 129.017045004043 35.3269159783609, 129.017711986402 35.3264530105218, 129.018416920615 35.3263474381625, 129.019096960546 35.3263060383566, 129.019078158984 35.3254800749418)",6,
48330CA007253,4833011900,경남,양산시,평산동,#,가공,12,12,12,기타,97,110.09,"LINESTRING (129.1287673325562 35.37436881199291, 129.129013321286 35.3740859207281, 129.129598638382 35.3736545265147)",23,
48330CA024803,4833010300,경남,양산시,중부동,#,지중,12,12,9,#,977,977,"LINESTRING (129.03428029963266 35.340036301593386, 129.034254861967 35.3403482505325, 129.033275969377 35.3400260098076, 129.030531414422 35.339063762253, 129.029705495399 35.3390167139746, 129.029350582949 35.3365664489717, 129.029202583392 35.3353975563555, 129.0285860482524 35.33542189192161, 129.028541011461 35.3355988015602, 129.028588974669 35.3356125739661, 129.028589849878 35.3357231871301, 129.028620375562 35.3357369237549)",3,
48330CA025147,4833011100,경남,양산시,유산동,#,가공,12,8,7,#,187,187,"LINESTRING (129.030673041829 35.3726433568951, 129.03034453038 35.372459963283, 129.029898017433 35.3722178932154, 129.029618993254 35.3720873925026, 129.029115714228 35.3718550061437, 129.0289657397547 35.371707201411816)",6,
48330CA020068,4833034028,경남,양산시,하북면,용연리,가공,72,37,34,#,177,182.96,"LINESTRING (129.07471777341095 35.447739034319206, 129.074852895572 35.4472223262603, 129.07500020326762 35.44717003987891, 129.07507080356436 35.446879490863296, 129.07494068719777 35.446677773115, 129.0749329216584 35.446473613608795, 129.074897124449 35.4462146242014)",5,
48330CA013578,4833012100,경남,양산시,매곡동,#,가공,12,12,7,기타,362.87,364,"LINESTRING (129.184463348304 35.3662157920235, 129.186157857793 35.3665746718661, 129.186643462468 35.3667600193275, 129.187170361402 35.3664141192626, 129.18738768864 35.3661546688701, 129.187609631061 35.3658867239662, 129.187737509584 35.3656969769637)",6,
48330CA014860,4833011600,경남,양산시,주남동,#,가공,12,12,12,기타,151.74,151.74,"LINESTRING (129.146224334132 35.4290626517328, 129.146470353635 35.4291079642139, 129.14720153108 35.4285480876707, 129.147455924547 35.4283119411485, 129.147483787212 35.4282989264636)",10,
48330CA011256,4833010800,경남,양산시,산막동,#,가공,12,12,0,기타,294.01,318,"LINESTRING (129.056146296324 35.37620557112502, 129.0561221801568 35.3760270142541, 129.05608892085777 35.3756259895372, 129.05606366599204 35.37521659065257, 129.055832437093 35.3750397697262, 129.055808106348 35.374803409232, 129.05580112772 35.3746320984955, 129.055850311379 35.3744564969886, 129.055582529439 35.3743010716705, 129.05547538509 35.3742383611211, 129.055361409126 35.3741727022636, 129.055484621949 35.3740586625823, 129.055769741373 35.3737742232132, 129.055783622383 35.3737668665937)",,
